"ad_creation_time","ad_creative_body","ad_creative_link_caption","ad_creative_link_description","ad_creative_link_title","ad_delivery_start_time","ad_delivery_stop_time","currency","funding_entity","page_id","page_name","spend_lower","spend_upper","adlib_id","impressions_lower","impressions_upper","potential_reach_lower","potential_reach_upper","ad_snapshot_url"
2020-12-18,"<U+0001F6A8> KEY RACE ALERT: Democrat Jon Ossoff’s Senate runoff is in a dead heat!

Democrats have a chance to win TWO Senate seats in Georgia to take control of the United States Senate...all eyes are on us. BUT Mitch McConnell and his allies are spending everything they have to hold onto these seats. His super PACs are pumping $123 million worth of ads into Georgia! Let’s show them that Georgia is not for sale! Chip in NOW to help us raise $300,000 into our critical Runoff Fund ASAP. Please rush a $10 donation and help us win back the Senate! Chip in now <U+2192>","secure.actblue.com","GOAL: $300,000 | STATUS: FALLING BEHIND","Donate To Win Back The Senate",2020-12-18,2021-01-04,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",100,199,"788589141724602",7000,7999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=788589141724602&access_token={access_token}"
2020-12-18,"<U+0001F6A8> ELECTION ALERT: The GOP is outspending Democrats in the Georgia Senate runoff races!!!

Georgia’s runoff elections are coming up FAST -- and we need your help to propel Democrat Jon Ossoff to victory. Jon’s race in Georgia WILL determine control of the Senate. But Mitch McConnell and his GOP allies are spending every dollar they’ve got to hold onto power. They're massively outspending Democrats on ads! To defeat the GOP machine, we need grassroots Democrats to step up and donate TODAY. That’s why we set a rapid response fundraising goal to raise $300,000 into our brand new Runoff Fund. 

This is urgent <U+2192> chip in $10 NOW to boost our runoff election campaign!","secure.actblue.com","$300,000 Need ASAP!","RUNOFF FUND: Donate now!",2020-12-18,2020-12-27,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"241223837349175",0,999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=241223837349175&access_token={access_token}"
2020-12-18,"GEORGIA SENATE UPDATE: Democrat Jon Ossoff’s Senate runoff is in a dead heat!

Here’s the truth: President-elect Joe Biden NEEDS a Democratic Senate Majority. And right now we have a chance to win BOTH Georgia Senate runoffs and flip the Senate. The GOP is terrified they’ll lose, so they’re dumping every penny they have into Georgia to save their majority. Mitch McConnell's super PACs are pouring in $123 million of ads! We need to raise $300,000 by the end of the week to keep up (and WIN!). Please chip in now to help Democrats take back the Senate <U+2192>","secure.actblue.com","$300,000 Needed ASAP!","[Donate] Elect Democrat Jon Ossoff",2020-12-18,2020-12-22,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"306680730658468",0,999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=306680730658468&access_token={access_token}"
2020-12-18,"<U+0001F534> URGENT SENATE UPDATE: Victory in Georgia will end Mitch McConnell’s Senate Majority!

Democrat Jon Ossoff is in a runoff election against his Republican opponent! But Mitch McConnell is going to do whatever it takes to hold onto power. His super PACs are pumping $123 million worth of ads into Georgia! So we need Democrats to step up NOW to help Jon Ossoff win and take back the Senate for Democrats. This is CRITICAL — if we don’t win the Senate majority, McConnell will block every piece of legislation Democrats try to pass. Don’t let this happen <U+2192>  Chip in to END McConnell’s Senate Majority!","secure.actblue.com","Chip in $10 Now!","[Donate] Take Back The Senate",2020-12-18,2020-12-25,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"341210644047117",0,999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=341210644047117&access_token={access_token}"
2020-12-18,"<U+0001F6A8> KEY RACE ALERT: Democrat Jon Ossoff’s Senate runoff is in a dead heat!

Democrats have a chance to win TWO Senate seats in Georgia to take control of the United States Senate...all eyes are on us. BUT Mitch McConnell and his allies are spending everything they have to hold onto these seats. His super PACs are pumping $123 million worth of ads into Georgia! Let’s show them that Georgia is not for sale! Chip in NOW to help us raise $300,000 into our critical Runoff Fund ASAP. Please rush a $10 donation and help us win back the Senate! Chip in now <U+2192>","secure.actblue.com","GOAL: $300,000 | STATUS: FALLING BEHIND","Donate To Win Back The Senate",2020-12-18,2020-12-27,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"451832299178159",0,999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=451832299178159&access_token={access_token}"
2020-12-18,"GEORGIA SENATE UPDATE: Democrat Jon Ossoff’s Senate runoff is in a dead heat!

Control of the U.S. Senate comes down to Georgia. If Jon Ossoff wins his runoff, we can take back the Senate for Democrats! BUT the GOP is dumping every penny they have into Georgia to try to save their majority. Mitch McConnell's super PACs are pouring in $123 million of ads! We need to raise $300,000 into our critical Runoff Fund by the end of the week to keep up. And we can’t do this without the help of grassroots supporters, like you. Please rush a $10 donation now <U+2192>","secure.actblue.com","$300,000 Need ASAP!","[Donate] Elect Democrat Jon Ossoff",2020-12-20,2020-12-26,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"674067473284039",0,999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=674067473284039&access_token={access_token}"
2020-12-18,"GEORGIA: EARLY VOTING HAS STARTED. President Trump is right: If you don’t vote, the radical Left wins.

Find your polling location and GO VOTE! --> GAEarlyVoter.com","perduesenate.com","President Trump said it best: You must get out and vote or the radical left wins. Go VOTE!","VOTE BY CHRISTMAS",2020-12-18,2020-12-22,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",10000,14999,"126411229198502",5e+05,599999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=126411229198502&access_token={access_token}"
2020-12-18,"President Trump is right: “If you [don’t vote], the radical left wins. You’ve got to get out and vote.”

Make a plan to VOTE by Christmas. Vote David Perdue for US Senate.","perduesenate.com","President Trump said it best: You must get out and vote or the radical left wins. Go VOTE!","VOTE PERDUE BY CHRISTMAS",2020-12-18,2020-12-22,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",5000,5999,"191963375968247",2e+05,249999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=191963375968247&access_token={access_token}"
2020-12-18,"Every generation has their moment of truth — this is ours. We need EVERY Republican to show up.

EARLY VOTING HAS STARTED. GO VOTE!","perduesenate.com","President Trump said it best: You must get out and vote or the radical left wins. Go VOTE!","VOTE PERDUE BY CHRISTMAS",2020-12-18,2020-12-30,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",30000,34999,"500856804620547",1e+06,NA,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=500856804620547&access_token={access_token}"
2020-12-18,"From defending our law enforcement to rebuilding our military, I’ve done what I said I would do. I hope to earn your vote.",NA,NA,NA,2020-12-18,2021-01-02,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",20000,24999,"255969866179149",1e+06,NA,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=255969866179149&access_token={access_token}"
2020-12-18,"From Eric Swalwell to Hunter Biden, it's clear our foreign adversaries are working to penetrate our government by leveraging any relationship they can. Jon Ossoff is China-bought and would provide our adversaries with just another way to threaten our national security.",NA,NA,NA,2020-12-18,2021-01-02,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",20000,24999,"216467223489225",9e+05,999999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=216467223489225&access_token={access_token}"
2020-12-17,"Early voting has started -- We need your vote. Please make a plan to VOTE by Christmas and make sure your friends and family get out to the polls. 

https://perduesenate.com/voter-info/",NA,NA,"VOTE PERDUE BY CHRISTMAS",2020-12-17,2020-12-19,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",8000,8999,"2770277703214299",3e+05,349999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=2770277703214299&access_token={access_token}"
2020-12-17,"Join Don Jr., and David Perdue for a Defend the Majority rally in BULLOCH COUNTY on Saturday at 10am! RSVP HERE: https://www.eventbrite.com/e/defend-the-majority-rally-featuring-donald-trump-jr-tickets-133146351321","www.eventbrite.com","RSVP for the Donald Trump Jr. rally in Ocilla on Saturday, December 19th!","BULLOCH COUNTY Don Jr Rally -- RSVP",2020-12-17,2020-12-18,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",500,599,"227699298769738",10000,14999,10001,50000,"https://www.facebook.com/ads/archive/render_ad/?id=227699298769738&access_token={access_token}"
2020-12-17,"Join Don Jr., and David Perdue for a Defend the Majority rally in CATOOSA COUNTY on Saturday at 1:00pm! RSVP HERE: https://www.eventbrite.com/e/defend-the-majority-rally-featuring-donald-trump-jr-tickets-133145246015","www.eventbrite.com","RSVP for the Donald Trump Jr. rally in Ocilla on Saturday, December 19th!","RINGGOLD Don Jr Rally -- RSVP",2020-12-17,2020-12-18,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",500,599,"236924701130567",15000,19999,10001,50000,"https://www.facebook.com/ads/archive/render_ad/?id=236924701130567&access_token={access_token}"
2020-12-17,"It’s Lindsey Graham. My friend David Perdue is an accomplished businessman and an outstanding Senator, and he needs YOUR help to protect Georgia’s Senate seat, and protect America against a radical Left take over. Chip in $10 to help him NOW!","secure.winred.com","Give $10 NOW","Protect the Senate Majority",2020-12-18,2020-12-28,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",0,99,"1325757534452146",1000,1999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=1325757534452146&access_token={access_token}"
2020-12-17,"<U+0001F4F9><U+0001F4F9> <U+0001F6A8><U+0001F6A8> Lindsey Graham here. The fate of our entire Senate Majority hangs in the balance in GEORGIA. My friend David Perdue is fighting to protect Georgia, and protect the Senate against a radical Leftist takeover. Give $10 to help him out NOW! <U+0001F4F9><U+0001F4F9> <U+0001F6A8><U+0001F6A8>","secure.winred.com","DONATE $10 <U+2192>","Help STOP the Pelosi agenda",2020-12-18,2020-12-28,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",200,299,"416724773015424",10000,14999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=416724773015424&access_token={access_token}"
2020-12-17,"Join Don Jr., and David Perdue for a Defend the Majority rally in IRWIN COUNTY on Friday at 7:30pm! RSVP HERE: www.Perdue20.co/DonJr-Ocilla","www.Perdue20.co","RSVP for the Donald Trump Jr. rally in Ocilla on Friday, December 18th!","IRWIN COUNTY Don Jr Rally -- RSVP",2020-12-17,2020-12-18,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",200,299,"141441237538985",15000,19999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=141441237538985&access_token={access_token}"
2020-12-17,"Join Don Jr., and David Perdue for a Defend the Majority rally in IRWIN COUNTY on Friday at 7:30pm! RSVP HERE: www.Perdue20.co/DonJr-Ocilla","perdue20.co","RSVP for the Donald Trump Jr. rally in Ocilla on Friday, December 18th!","IRWIN COUNTY Don Jr Rally -- RSVP",2020-12-17,2020-12-18,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",200,299,"210368503901685",6000,6999,5001,10000,"https://www.facebook.com/ads/archive/render_ad/?id=210368503901685&access_token={access_token}"
2020-12-17,"Come out and meet Jon Ossoff on his bus tour!

Team Ossoff will be in Thomasville Friday 12/18, meeting with supporters, taking questions, and encouraging the community to get out and vote in the Georgia run-off election.","Thomasville Meet & Greet with Jon Ossoff!","Thomasville, GA 31799","Thomasville Meet & Greet with Jon Ossoff!",2020-12-17,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",800,899,"2933693036853746",30000,34999,50001,1e+05,"https://www.facebook.com/ads/archive/render_ad/?id=2933693036853746&access_token={access_token}"
2020-12-17,"Come out and meet Jon Ossoff on his bus tour!

Team Ossoff will be in Bainbridge Friday 12/18, meeting with supporters, taking questions, and encouraging the community to get out and vote in the Georgia run-off election.","Bainbridge Meet & Greet with Jon Ossoff!","Bainbridge, GA 39818","Bainbridge Meet & Greet with Jon Ossoff!",2020-12-17,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",800,899,"1103532493399398",25000,29999,10001,50000,"https://www.facebook.com/ads/archive/render_ad/?id=1103532493399398&access_token={access_token}"
2020-12-17,"Join Jon Ossoff, Eboni Elektra, and other special guests as we rally with Georgians in Valdosta to encourage them get out and vote early! The fight for health, jobs, justice, and much more starts at the ballot box.

The action begins Friday 12/18 at 4:00 PM ET.","BUS TOUR STOP: Car rally with Jon Ossoff in Valdosta!","Valdosta, GA 31606","BUS TOUR STOP: Car rally with Jon Ossoff in Valdosta!",2020-12-17,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",1500,1999,"736660670277079",50000,59999,50001,1e+05,"https://www.facebook.com/ads/archive/render_ad/?id=736660670277079&access_token={access_token}"
2020-12-17,"Join Don Jr., and David Perdue for a Defend the Majority rally in IRWIN COUNTY on Friday at 7:30pm! RSVP HERE: www.Perdue20.co/DonJr-Ocilla","www.Perdue20.co","RSVP for the Donald Trump Jr. rally in Ocilla on Friday, December 18th!","IRWIN COUNTY Don Jr Rally -- RSVP",2020-12-17,2020-12-18,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",0,99,"3654716651234005",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=3654716651234005&access_token={access_token}"
2020-12-17,"GEORGIA SENATE UPDATE: Democrat Jon Ossoff’s Senate runoff is in a dead heat!

Here’s the truth: President-elect Joe Biden NEEDS a Democratic Senate Majority. And right now we have a chance to win BOTH Georgia Senate runoffs and flip the Senate. The GOP is terrified they’ll lose, so they’re dumping every penny they have into Georgia to save their majority. Mitch McConnell's super PACs are pouring in $123 million of ads! We need to raise $300,000 by the end of the week to keep up (and WIN!). Please chip in now to help Democrats take back the Senate <U+2192>","secure.actblue.com","$300,000 Needed ASAP!","[Donate] Elect Democrat Jon Ossoff",2020-12-17,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"203363608076825",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=203363608076825&access_token={access_token}"
2020-12-17,"GEORGIA SENATE UPDATE: Democrat Jon Ossoff’s Senate runoff is in a dead heat!

Control of the U.S. Senate comes down to Georgia. If Jon Ossoff wins his runoff, we can take back the Senate for Democrats! BUT the GOP is dumping every penny they have into Georgia to try to save their majority. Mitch McConnell's super PACs are pouring in $123 million of ads! We need to raise $300,000 into our critical Runoff Fund by the end of the week to keep up. And we can’t do this without the help of grassroots supporters, like you. Please rush a $10 donation now <U+2192>","secure.actblue.com","$300,000 Need ASAP!","[Donate] Elect Democrat Jon Ossoff",2020-12-17,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"700820717473488",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=700820717473488&access_token={access_token}"
2020-12-17,"<U+0001F534> URGENT SENATE UPDATE: Victory in Georgia will end Mitch McConnell’s Senate Majority!

Democrat Jon Ossoff is in a runoff election against his Republican opponent! But Mitch McConnell is going to do whatever it takes to hold onto power. His super PACs are pumping $123 million worth of ads into Georgia! So we need Democrats to step up NOW to help Jon Ossoff win and take back the Senate for Democrats. This is CRITICAL — if we don’t win the Senate majority, McConnell will block every piece of legislation Democrats try to pass. Don’t let this happen <U+2192>  Chip in to END McConnell’s Senate Majority!","secure.actblue.com","Chip in $10 Now!","[Donate] Take Back The Senate",2020-12-17,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"2536049510026253",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=2536049510026253&access_token={access_token}"
2020-12-17,"Health. Jobs. Justice. 

<U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-17,2020-12-22,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",20000,24999,"2750462598604437",9e+05,999999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=2750462598604437&access_token={access_token}"
2020-12-17,"Equal justice for all. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-17,2020-12-24,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",3500,3999,"1830310950470101",125000,149999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=1830310950470101&access_token={access_token}"
2020-12-17,"COVID relief now. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-17,2020-12-24,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",4500,4999,"464207347896508",150000,174999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=464207347896508&access_token={access_token}"
2020-12-17,"Health care is a right. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-17,2020-12-25,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",20000,24999,"146553303610257",8e+05,899999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=146553303610257&access_token={access_token}"
2020-12-17,"Health. Jobs. Justice. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-17,2020-12-24,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",4500,4999,"399164248029680",150000,174999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=399164248029680&access_token={access_token}"
2020-12-17,"Health care is a right. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-17,2020-12-24,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",5000,5999,"233838631464749",250000,299999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=233838631464749&access_token={access_token}"
2020-12-17,"Health. Jobs. Justice. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-17,2020-12-24,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",9000,9999,"441116123924128",3e+05,349999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=441116123924128&access_token={access_token}"
2020-12-17,"COVID relief now. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-17,2020-12-24,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",15000,19999,"999542370567648",9e+05,999999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=999542370567648&access_token={access_token}"
2020-12-17,"Equal justice for all. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-17,2020-12-24,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",20000,24999,"2798581593713738",5e+05,599999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=2798581593713738&access_token={access_token}"
2020-12-16,"Health. Jobs. Justice. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-16,2020-12-17,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"420458889316467",0,999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=420458889316467&access_token={access_token}"
2020-12-16,"COVID relief now. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-16,2020-12-17,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"321524032290755",1000,1999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=321524032290755&access_token={access_token}"
2020-12-16,"Health care is a right. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-16,2020-12-17,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"838644023617846",0,999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=838644023617846&access_token={access_token}"
2020-12-16,"Equal justice for all. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-16,2020-12-17,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"1075069632920374",1000,1999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=1075069632920374&access_token={access_token}"
2020-12-16,"Health care is a right. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-16,2020-12-17,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"680986939255997",3000,3999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=680986939255997&access_token={access_token}"
2020-12-16,"COVID relief now. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-16,2020-12-17,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",100,199,"144697347164948",7000,7999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=144697347164948&access_token={access_token}"
2020-12-16,"Health. Jobs. Justice. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-16,2020-12-17,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",100,199,"765702604021493",6000,6999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=765702604021493&access_token={access_token}"
2020-12-16,"Equal justice for all. <U+0001F5F3><U+FE0F> Early voting is open now. Find your early vote location at iwillvote.com","iwillvote.com","Find your early voting location.","Early Voting Information",2020-12-16,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"881163482721749",3000,3999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=881163482721749&access_token={access_token}"
2020-12-16,"GEORGIA: EARLY VOTING HAS STARTED. President Trump is right: If you don’t vote, the radical Left wins.

Find your polling location and GO VOTE! --> GAEarlyVoter.com","perduesenate.com","President Trump said it best: You must get out and vote or the radical left wins. Go VOTE!","VOTE BY CHRISTMAS",2020-12-16,2020-12-19,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",10000,14999,"423247788805283",350000,399999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=423247788805283&access_token={access_token}"
2020-12-16,"President Trump is right: “If you [don’t vote], the radical left wins. You’ve got to get out and vote.”

Make a plan to VOTE by Christmas. Vote David Perdue for US Senate.","perduesenate.com","President Trump said it best: You must get out and vote or the radical left wins. Go VOTE!","VOTE BY CHRISTMAS",2020-12-16,2020-12-19,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",2000,2499,"1110016779420381",70000,79999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=1110016779420381&access_token={access_token}"
2020-12-16,"Join Don Jr., David Perdue, and Kelly Loeffler for a Defend the Majority rally in IRWIN COUNTY on Friday at 7:30pm! RSVP HERE: www.Perdue20.co/DonJr-Ocilla","www.Perdue20.co","RSVP for the Donald Trump Jr. rally in Ocilla on Friday, December 18th!","IRWIN COUNTY Don Jr Rally -- RSVP",2020-12-16,2020-12-18,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",0,99,"217594843195525",5000,5999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=217594843195525&access_token={access_token}"
2020-12-16,"Every generation has their moment of truth — this is ours. We need EVERY Republican to show up.

EARLY VOTING HAS STARTED. GO VOTE!","perduesenate.com","President Trump said it best: You must get out and vote or the radical left wins. Go VOTE!","VOTE PERDUE BY CHRISTMAS",2020-12-16,2020-12-19,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",10000,14999,"391603315438000",175000,199999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=391603315438000&access_token={access_token}"
2020-12-16,"Join Don Jr., David Perdue, and Kelly Loeffler for a Defend the Majority rally in IRWIN COUNTY on Friday at 7:30pm! RSVP HERE: www.Perdue20.co/DonJr-Ocilla","perdue20.co","RSVP for the Donald Trump Jr. rally in Ocilla on Friday, December 18th!","IRWIN COUNTY Don Jr Rally -- RSVP",2020-12-16,2020-12-17,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",0,99,"225970012270028",2000,2999,5001,10000,"https://www.facebook.com/ads/archive/render_ad/?id=225970012270028&access_token={access_token}"
2020-12-16,"We NEED David Perdue in the United States Senate to PROTECT our RIGHTS and FREEDOMS! Jon Ossoff will be a rubber stamp for Nancy Pelosi and Chuck Schumer’s dangerous , radical agenda. Georgia NEEDS David. America NEEDS David. Will you give $10 NOW to save America?","secure.winred.com","DEADLINE APPROACHING","YOU can help SAVE Georgia",2020-12-16,2020-12-23,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",0,99,"231596378551839",2000,2999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=231596378551839&access_token={access_token}"
2020-12-16,"We NEED David Perdue in the United States Senate to PROTECT our RIGHTS and FREEDOMS! Jon Ossoff will be a rubber stamp for Nancy Pelosi and Chuck Schumer’s dangerous , radical agenda. Georgia NEEDS David. America NEEDS David. Will you give $10 NOW to save America?","secure.winred.com","DEADLINE APPROACHING","YOU can help SAVE Georgia",2020-12-16,2020-12-22,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",100,199,"3199944880111264",7000,7999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=3199944880111264&access_token={access_token}"
2020-12-16,"We NEED David Perdue in the United States Senate to PROTECT our RIGHTS and FREEDOMS! Jon Ossoff will be a rubber stamp for Nancy Pelosi and Chuck Schumer’s dangerous , radical agenda. Georgia NEEDS David. America NEEDS David. Will you give $10 NOW to save America?","secure.winred.com","DEADLINE APPROACHING","YOU can help SAVE Georgia",2020-12-16,2020-12-21,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",100,199,"431786868008553",7000,7999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=431786868008553&access_token={access_token}"
2020-12-16,"We NEED David Perdue in the United States Senate to PROTECT our RIGHTS and FREEDOMS! Jon Ossoff will be a rubber stamp for Nancy Pelosi and Chuck Schumer’s dangerous , radical agenda. Georgia NEEDS David. America NEEDS David. Will you give $10 NOW to save America?","secure.winred.com","DEADLINE APPROACHING","YOU can help SAVE Georgia",2020-12-17,2020-12-23,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",0,99,"729726334337733",3000,3999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=729726334337733&access_token={access_token}"
2020-12-16,"We NEED David Perdue in the United States Senate to PROTECT our RIGHTS and FREEDOMS! Jon Ossoff will be a rubber stamp for Nancy Pelosi and Chuck Schumer’s dangerous , radical agenda. Georgia NEEDS David. America NEEDS David. Will you give $10 NOW to save America?","secure.winred.com","DEADLINE APPROACHING","YOU can help SAVE Georgia",2020-12-17,2020-12-23,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",0,99,"461133551548959",2000,2999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=461133551548959&access_token={access_token}"
